case_id,institution,laboratory,test,city,category,application_year,years_since_application,status,status_label,inference
2023LDTB0465,郭綜合醫院,行動基因臨床分子醫學實驗室,癌監控基因檢測ACTM-Lung,臺南市,癌症篩檢、診斷、治療及預後之基因檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0440,郭綜合醫院,郭綜合醫院細胞遺傳實驗室,羊水染色體檢查,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0441,郭綜合醫院,郭綜合醫院細胞遺傳實驗室,血液染色體檢查,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0673,鄭婦產科診所,創源分生實驗室,X染色體脆折症帶因篩檢,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0674,鄭婦產科診所,創源分生實驗室,脊髓性肌肉萎縮症帶因篩檢,臺南市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0458,鈞安婦幼聯合醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶,高雄市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0459,鈞安婦幼聯合醫院,創源分生實驗室,NIPT非侵入性胎兒染色體檢測Q寶PLUS十四合一,高雄市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0502,鈞安婦幼聯合醫院,創源分生實驗室,SNP晶片染色體篩檢-750K,高雄市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0503,鈞安婦幼聯合醫院,創源分生實驗室,SNP晶片染色體篩檢-HD,高雄市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0460,鈞安婦幼聯合醫院,創源分生實驗室,X染色體脆折症帶因篩檢,高雄市,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
2023LDTB0183,鍾尚霖婦產科診所,創源分生實驗室,SNP晶片染色體篩檢-750K,彰化縣,產前及新生兒染色體與基因變異檢測,2023,3,opportunity,機會・2023・第 3 年,目前資料未見較新相同機構／實驗室／檢測案件；待確認
